state,year,week,T2M,T2M_MAX,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
BA,2014,13,25.82190476190476,31.026666666666667,80.12857142857142,30.82,18.425238095238093
BA,2014,14,26.237619047619045,31.62904761904762,78.73333333333333,10.943333333333333,20.297142857142855
BA,2014,15,25.980476190476192,31.514761904761905,78.57047619047619,24.026666666666667,19.97142857142857
BA,2014,16,26.163333333333334,31.67571428571429,76.47238095238095,6.2299999999999995,20.906190476190478
BA,2014,17,25.886666666666667,31.602857142857143,75.33666666666667,5.37,18.924761904761905
BA,2014,18,24.30666666666667,29.58047619047619,74.8247619047619,12.833333333333332,16.223333333333333
BA,2014,19,24.447619047619046,29.50809523809524,81.28571428571429,33.903333333333336,16.664761904761907
BA,2014,20,24.057142857142857,29.013333333333332,81.56190476190477,32.403333333333336,14.777142857142858
BA,2014,21,25.085714285714285,30.245714285714286,81.82428571428571,13.383333333333333,15.044285714285715
BA,2014,22,24.206190476190475,29.74380952380952,78.84238095238096,14.623333333333333,15.975238095238096
BA,2014,23,23.726666666666667,29.149047619047618,78.08714285714287,6.29,16.34095238095238
BA,2014,24,23.20952380952381,27.490952380952383,85.79857142857144,44.236666666666665,13.686666666666667
BA,2014,25,22.795238095238094,27.394761904761907,83.50380952380952,23.49,13.724761904761905
BA,2014,26,22.52047619047619,27.106190476190477,84.12190476190476,20.796666666666667,13.065238095238096
BA,2014,27,22.705714285714286,27.76904761904762,81.93380952380951,17.57,15.780952380952382
BA,2014,28,22.511904761904763,27.297142857142855,82.35714285714286,19.583333333333336,15.117142857142856
BA,2014,29,22.31142857142857,26.98047619047619,82.71285714285715,17.236666666666668,13.66047619047619
BA,2014,30,22.400000000000002,26.544285714285714,86.77333333333333,63.39333333333333,12.775238095238095
BA,2014,31,21.889999999999997,26.06047619047619,86.74904761904762,39.739999999999995,14.152857142857142
BA,2014,32,21.640476190476193,26.71095238095238,80.69142857142857,12.396666666666668,15.626666666666665
BA,2014,33,21.823333333333334,26.87238095238095,80.28666666666666,19.073333333333334,16.272380952380953
BA,2014,34,21.777142857142856,27.062380952380952,78.96142857142857,5.663333333333334,17.91904761904762
BA,2014,35,23.172857142857143,29.17142857142857,78.00047619047619,4.21,17.282380952380954
BA,2014,36,23.660476190476192,29.513809523809524,71.91190476190476,3.036666666666666,18.832857142857144
BA,2014,37,22.337142857142858,27.57238095238095,76.20380952380954,18.413333333333334,18.256190476190476
BA,2014,38,23.66761904761905,29.73190476190476,75.16,5.6899999999999995,20.704285714285714
BA,2014,39,23.728571428571428,29.229999999999997,79.46190476190476,32.053333333333335,16.512857142857143
BA,2014,40,23.49142857142857,28.818095238095236,74.64857142857143,14.149999999999999,19.45809523809524
BA,2014,41,22.877142857142854,28.306666666666665,75.33571428571429,5.88,18.26142857142857
BA,2014,42,24.895714285714288,31.08285714285714,72.13761904761904,0.6733333333333332,21.703333333333337
BA,2014,43,24.863333333333333,30.967142857142857,73.06666666666668,10.123333333333333,20.826190476190476
BA,2014,44,24.910476190476192,30.045714285714286,77.43571428571428,26.353333333333335,18.57714285714286
BA,2014,45,25.095714285714287,31.00761904761905,75.6047619047619,9.05,20.17142857142857
BA,2014,46,25.342857142857145,30.203809523809525,82.4904761904762,66.74666666666667,16.378095238095238
BA,2014,47,23.576190476190476,27.786666666666665,84.47904761904762,27.453333333333333,14.23
BA,2014,48,25.243333333333332,31.31,72.78571428571429,0.9766666666666667,25.012857142857143
BA,2014,49,24.783809523809527,30.21142857142857,76.54238095238095,17.92,19.56380952380952
BA,2014,50,24.85238095238095,29.94238095238095,79.14857142857143,34.18333333333333,19.561904761904763
BA,2014,51,24.652380952380952,28.618095238095236,86.27047619047619,113.83333333333334,15.564761904761905
BA,2014,52,24.966190476190473,29.940476190476186,80.69142857142857,12.72,21.25095238095238
BA,2015,1,25.581666666666667,31.5475,73.74416666666667,0.9566666666666667,27.138333333333332
BA,2015,2,25.346666666666668,30.55761904761905,78.00857142857141,21.2,22.39095238095238
BA,2015,3,25.68619047619048,31.359523809523807,74.14333333333333,9.309999999999999,24.87904761904762
BA,2015,4,25.843809523809522,31.33095238095238,74.4347619047619,12.01,23.060952380952383
BA,2015,5,26.272380952380953,32.08428571428571,74.14857142857143,7.196666666666667,25.089523809523808
BA,2015,6,26.09047619047619,31.414761904761907,76.91761904761904,31.19333333333333,21.90380952380952
BA,2015,7,25.86285714285714,31.594761904761903,75.26095238095239,13.976666666666667,24.13809523809524
BA,2015,8,25.55666666666667,30.18095238095238,81.82904761904763,38.92333333333333,19.486190476190476
BA,2015,9,25.769523809523808,30.204761904761906,82.04095238095238,28.203333333333333,19.869047619047617
BA,2015,10,26.059047619047618,31.244285714285716,77.9204761904762,23.666666666666664,21.582380952380955
BA,2015,11,26.425238095238093,32.23809523809524,74.74333333333334,4.473333333333334,22.995238095238097
BA,2015,12,26.520952380952384,32.37,74.22142857142856,8.766666666666666,20.525238095238098
BA,2015,13,27.214761904761904,33.21714285714286,74.39857142857143,8.123333333333333,21.368095238095236
BA,2015,14,26.897142857142857,33.46333333333333,71.62714285714286,4.203333333333333,22.816190476190478
BA,2015,15,26.32333333333333,31.084285714285716,78.87761904761905,23.926666666666666,15.459999999999999
BA,2015,16,26.714761904761904,32.49619047619048,75.47952380952381,6.13,18.433333333333334
BA,2015,17,27.36190476190476,33.29333333333334,75.7242857142857,18.256666666666668,17.90047619047619
BA,2015,18,24.547619047619047,28.473809523809525,85.82333333333334,44.35666666666667,12.577142857142857
BA,2015,19,25.464761904761904,30.949047619047615,79.72857142857143,16.756666666666668,17.069047619047616
BA,2015,20,24.793809523809525,29.404761904761905,82.88238095238096,35.11666666666667,13.945714285714287
BA,2015,21,23.66809523809524,28.06142857142857,84.5847619047619,39.45,12.186666666666667
BA,2015,22,24.399047619047618,29.766190476190474,81.88857142857144,9.846666666666668,16.645714285714284
BA,2015,23,23.857619047619046,28.076666666666664,86.01619047619047,55.346666666666664,12.890952380952381
BA,2015,24,23.336190476190477,27.16857142857143,88.4152380952381,41.55,13.315238095238096
BA,2015,25,23.12714285714286,27.940476190476186,82.5304761904762,10.836666666666666,15.87142857142857
BA,2015,26,22.11952380952381,25.96095238095238,87.35904761904762,48.78666666666666,11.636190476190476
BA,2015,27,22.71952380952381,26.773333333333333,86.41380952380952,28.683333333333334,13.777142857142858
BA,2015,28,22.666666666666664,26.623809523809523,87.96238095238095,26.48,11.774761904761904
BA,2015,29,22.342857142857145,25.997142857142858,85.88952380952381,33.71666666666667,13.788095238095238
BA,2015,30,22.182380952380953,26.497142857142855,84.2804761904762,19.323333333333334,13.962380952380952
BA,2015,31,22.1547619047619,26.753333333333334,81.78476190476191,12.776666666666667,15.703333333333333
BA,2015,32,21.63714285714286,26.89190476190476,77.90476190476191,11.82,15.776190476190477
BA,2015,33,21.43285714285714,25.493333333333336,81.74333333333334,40.89,15.647142857142857
BA,2015,34,22.381428571428575,27.28047619047619,82.84,16.883333333333333,16.47095238095238
BA,2015,35,23.26904761904762,28.845238095238095,80.22,7.276666666666667,18.274285714285714
BA,2015,36,23.494761904761905,30.17761904761905,76.0795238095238,4.17,21.92095238095238
BA,2015,37,24.598095238095237,30.866666666666667,75.35142857142857,3.1566666666666667,21.101904761904763
BA,2015,38,23.842380952380953,29.529523809523813,75.72142857142856,10.313333333333333,18.964285714285715
BA,2015,39,24.309047619047618,30.94333333333333,72.43095238095238,1.75,24.50047619047619
BA,2015,40,24.827142857142857,31.434761904761903,71.81714285714285,0.8099999999999999,23.662857142857145
BA,2015,41,24.719523809523814,30.701428571428572,74.13333333333334,10.68,19.97809523809524
BA,2015,42,25.140000000000004,31.45904761904762,71.66809523809523,2.2866666666666666,23.253809523809526
BA,2015,43,26.160476190476192,32.69857142857143,69.79142857142857,0.8233333333333334,22.541428571428572
BA,2015,44,25.774285714285714,31.704761904761906,72.38285714285715,16.013333333333335,21.20285714285714
BA,2015,45,26.264761904761905,32.743809523809524,68.97095238095237,0.37666666666666665,25.895714285714284
BA,2015,46,26.765238095238093,33.300000000000004,68.86047619047619,2.5766666666666667,24.08190476190476
BA,2015,47,27.57190476190476,33.80047619047618,67.58047619047619,0.7533333333333333,22.763333333333332
BA,2015,48,27.74761904761905,33.89047619047619,70.54714285714286,12.246666666666668,19.92095238095238
BA,2015,49,27.767619047619046,34.95285714285715,65.70809523809524,0.7133333333333334,26.775714285714287
BA,2015,50,27.24238095238095,34.01571428571429,65.43380952380953,1.7433333333333334,28.004285714285714
BA,2015,51,26.826190476190476,32.94619047619047,67.64142857142858,3.5633333333333335,25.16238095238095
BA,2015,52,26.482857142857142,32.14333333333333,70.68380952380953,8.35,23.906666666666666
BA,2015,53,27.148333333333333,32.61416666666667,71.67416666666666,1.2766666666666666,21.731666666666666
BA,2016,1,26.178571428571427,31.312857142857144,81.50714285714285,74.7,16.83285714285714
BA,2016,2,27.054285714285715,31.96,77.49428571428572,19.906666666666666,19.801428571428573
BA,2016,3,25.51047619047619,29.33761904761905,85.64380952380952,79.41666666666666,15.715238095238094
BA,2016,4,25.948571428571427,30.686666666666667,79.74142857142856,18.583333333333332,21.877619047619046
BA,2016,5,25.962380952380954,31.533809523809527,76.9804761904762,7.286666666666667,23.45904761904762
BA,2016,6,27.140952380952378,33.35142857142857,71.8552380952381,1.5033333333333334,24.74952380952381
BA,2016,7,26.925714285714285,32.883809523809525,73.80999999999999,19.566666666666666,24.192857142857143
BA,2016,8,26.914761904761907,33.00857142857143,74.71523809523809,7.496666666666667,24.447142857142858
BA,2016,9,27.417142857142856,33.448571428571434,72.21047619047619,3.48,22.47809523809524
BA,2016,10,27.003333333333334,32.944761904761904,72.4004761904762,4.68,22.52190476190476
BA,2016,11,26.32190476190476,31.85190476190476,75.22714285714287,23.263333333333332,21.07190476190476
BA,2016,12,27.26047619047619,33.09761904761905,73.93142857142857,6.49,21.23333333333333
BA,2016,13,26.37047619047619,31.827619047619045,77.73761904761905,22.83,18.22809523809524
BA,2016,14,27.013333333333332,32.785714285714285,74.09333333333333,4.51,20.327142857142857
BA,2016,15,25.873333333333335,31.144761904761907,77.61809523809525,28.776666666666667,18.61285714285714
BA,2016,16,25.175714285714285,30.522857142857145,76.09333333333333,20.803333333333335,18.655714285714286
BA,2016,17,25.96904761904762,32.10666666666667,74.76476190476191,3.9366666666666665,20.15285714285714
BA,2016,18,25.054761904761904,30.245714285714286,79.9252380952381,26.73,15.926190476190476
BA,2016,19,24.770000000000003,30.50142857142857,78.14857142857143,16.423333333333336,16.515714285714285
BA,2016,20,24.869523809523805,30.40904761904762,78.95095238095237,9.879999999999999,15.645238095238096
BA,2016,21,24.14190476190476,29.33047619047619,81.0604761904762,19.973333333333333,13.640476190476193
BA,2016,22,25.386666666666667,31.651904761904763,76.69190476190477,1.2933333333333334,17.658571428571427
BA,2016,23,25.886666666666667,31.84619047619048,75.86238095238095,3.0866666666666664,16.289523809523807
BA,2016,24,22.642857142857142,27.57190476190476,80.11047619047619,27.32333333333333,13.277142857142858
BA,2016,25,22.834761904761905,27.752857142857142,79.23619047619047,21.593333333333334,13.987619047619047
BA,2016,26,22.633809523809525,26.949047619047615,82.60619047619048,35.443333333333335,14.172380952380951
BA,2016,27,22.56380952380952,27.308095238095238,82.70333333333335,23.503333333333334,14.018095238095238
BA,2016,28,23.087142857142855,29.21904761904762,76.72095238095237,1.81,17.63095238095238
BA,2016,29,22.881428571428568,27.981428571428573,81.53666666666666,22.96666666666667,15.415238095238095
BA,2016,30,22.00190476190476,26.673333333333336,79.44809523809523,16.156666666666666,15.574761904761905
BA,2016,31,21.997142857142855,26.633333333333333,83.02047619047619,30.87,15.015238095238095
BA,2016,32,22.876190476190477,28.95952380952381,76.44714285714285,1.1866666666666665,18.428571428571427
BA,2016,33,24.12285714285714,30.40904761904762,76.34809523809524,2.3466666666666667,18.728571428571428
BA,2016,34,22.585714285714285,27.527619047619048,83.34809523809524,63.78,14.336666666666668
BA,2016,35,22.634285714285713,27.22952380952381,82.82904761904761,29.773333333333333,16.635714285714286
BA,2016,36,22.53,28.125238095238096,75.94809523809523,6.75,20.20714285714286
BA,2016,37,23.453809523809525,29.33857142857143,77.47619047619048,10.32,19.43952380952381
BA,2016,38,24.28142857142857,30.477619047619047,75.79380952380951,8.106666666666666,18.05238095238095
BA,2016,39,24.46047619047619,29.73904761904762,80.47285714285714,32.82,16.41952380952381
BA,2016,40,24.706666666666667,29.587142857142858,83.20809523809524,41.15,15.767619047619048
BA,2016,41,24.04809523809524,29.01809523809524,79.95333333333335,27.666666666666668,21.070476190476192
BA,2016,42,24.797142857142855,30.46,76.99142857142856,11.396666666666667,21.52285714285714
BA,2016,43,25.232857142857142,31.531904761904762,72.80857142857143,6.14,23.897142857142857
BA,2016,44,24.65857142857143,29.88714285714286,77.54190476190476,30.64,22.665714285714284
BA,2016,45,24.85238095238095,29.70952380952381,80.14285714285714,29.563333333333333,18.149047619047618
BA,2016,46,24.98190476190476,29.373333333333335,83.76428571428572,44.99666666666667,14.544761904761904
BA,2016,47,25.42761904761905,31.657619047619047,74.88047619047619,5.1866666666666665,24.59142857142857
BA,2016,48,26.448095238095238,32.75,72.8347619047619,8.27,23.658095238095235
BA,2016,49,27.278095238095236,33.673809523809524,70.44809523809523,4.3533333333333335,24.123333333333335
BA,2016,50,25.923809523809524,31.634285714285713,73.1752380952381,23.016666666666666,22.967619047619046
BA,2016,51,25.139047619047624,30.180952380952384,78.55666666666666,23.883333333333333,20.112857142857145
BA,2016,52,25.86277777777778,31.10666666666667,72.89277777777778,1.1099999999999999,22.58388888888889
BA,2016,53,28.277777777777782,36.35444444444445,64.83,1.08,28.003333333333334
BA,2017,1,26.168095238095237,32.190000000000005,69.55571428571429,4.713333333333333,24.50619047619048
BA,2017,2,26.6852380952381,32.77619047619048,70.0847619047619,2.0433333333333334,22.944761904761908
BA,2017,3,26.00952380952381,31.913809523809523,70.13380952380952,7.593333333333334,23.698571428571427
BA,2017,4,26.221904761904764,31.908095238095235,72.04809523809523,10.556666666666667,24.222857142857144
BA,2017,5,26.24619047619048,32.00809523809524,73.47952380952381,11.793333333333333,21.612380952380953
BA,2017,6,25.802857142857142,30.935238095238095,75.69809523809523,24.229999999999997,16.745714285714286
BA,2017,7,25.72142857142857,31.196190476190477,75.53095238095239,19.39666666666667,20.276666666666667
BA,2017,8,25.51904761904762,30.72714285714286,79.14904761904761,41.47666666666667,19.910476190476192
BA,2017,9,25.93142857142857,31.73904761904762,77.14428571428572,24.693333333333335,22.24857142857143
BA,2017,10,25.79904761904762,31.60238095238095,74.77190476190476,11.82,21.28952380952381
BA,2017,11,25.976190476190478,31.32952380952381,78.23857142857142,27.54,20.351428571428574
BA,2017,12,26.695238095238096,32.71476190476191,73.61809523809522,5.366666666666667,21.21952380952381
BA,2017,13,25.34904761904762,29.87952380952381,83.42904761904762,87.31666666666666,14.515238095238095
BA,2017,14,24.87285714285714,29.527619047619048,83.19238095238096,27.783333333333335,19.135238095238094
BA,2017,15,25.57190476190476,31.00761904761905,78.75523809523808,7.5600000000000005,19.740000000000002
BA,2017,16,25.607619047619046,31.134761904761906,78.54380952380951,16.47,17.413809523809526
BA,2017,17,25.40952380952381,30.802857142857142,80.6647619047619,19.913333333333334,18.29952380952381
BA,2017,18,24.174761904761905,28.587142857142858,84.37142857142858,50.693333333333335,14.678095238095239
BA,2017,19,24.576666666666664,29.882857142857144,79.36047619047619,7.013333333333334,17.16095238095238
BA,2017,20,24.86285714285714,30.187619047619048,81.56904761904762,23.036666666666665,13.262380952380953
BA,2017,21,23.41904761904762,27.77,83.7047619047619,26.36,13.841904761904761
BA,2017,22,23.92761904761905,29.147142857142857,81.50714285714285,10.583333333333332,14.905238095238095
BA,2017,23,24.068571428571428,29.27047619047619,82.52523809523811,15.6,15.838095238095237
BA,2017,24,23.072380952380957,28.196190476190477,78.73190476190476,17.37666666666667,14.807142857142859
BA,2017,25,22.448095238095238,27.09619047619048,82.37809523809524,29.873333333333335,14.834285714285715
BA,2017,26,21.726190476190474,25.732857142857142,84.4752380952381,37.67333333333333,13.996666666666668
BA,2017,27,21.03142857142857,24.71952380952381,79.95809523809524,33.836666666666666,12.807619047619047
BA,2017,28,21.312380952380952,25.047142857142855,84.56857142857143,42.61333333333334,14.074761904761903
BA,2017,29,21.075714285714287,25.333809523809524,83.58047619047618,11.646666666666667,14.300476190476191
BA,2017,30,20.889523809523812,24.695238095238096,83.79380952380951,40.14666666666667,13.53904761904762
BA,2017,31,21.63952380952381,26.557142857142857,82.78380952380952,7.943333333333333,16.51095238095238
BA,2017,32,21.891428571428573,27.85333333333333,77.70761904761905,1.5433333333333334,18.11857142857143
BA,2017,33,21.806190476190476,27.774285714285718,76.31857142857143,2.15,17.04
BA,2017,34,21.774285714285714,26.631904761904764,81.87619047619047,29.083333333333332,15.934285714285712
BA,2017,35,21.76047619047619,27.51047619047619,77.35904761904762,19.80666666666667,18.238095238095237
BA,2017,36,22.093333333333334,27.11190476190476,78.33380952380953,12.323333333333334,16.223809523809525
BA,2017,37,22.14190476190476,26.664285714285715,78.66238095238096,24.233333333333334,16.935238095238095
BA,2017,38,22.127142857142854,26.687142857142856,78.33428571428571,22.39333333333333,16.954761904761906
BA,2017,39,23.434761904761906,29.011904761904763,76.5304761904762,8.566666666666666,18.27857142857143
BA,2017,40,24.00809523809524,29.852857142857143,74.91714285714285,5.873333333333333,20.63904761904762
BA,2017,41,23.832857142857144,30.0952380952381,74.04476190476191,8.666666666666666,21.673809523809524
BA,2017,42,24.277142857142856,30.093333333333334,75.10000000000001,13.443333333333333,21.655238095238097
BA,2017,43,25.157619047619047,31.743809523809524,71.6752380952381,2.73,21.293809523809525
BA,2017,44,25.165714285714284,30.403333333333332,77.84,47.19,18.10333333333333
BA,2017,45,25.526666666666667,31.32428571428571,74.67190476190477,7.136666666666667,20.08095238095238
BA,2017,46,24.433809523809522,29.018571428571427,80.55333333333333,35.63,16.23428571428571
BA,2017,47,25.686666666666667,31.551904761904762,73.93809523809523,6.416666666666667,23.914761904761907
BA,2017,48,26.1852380952381,32.23142857142857,71.28857142857143,0.44,22.312857142857144
BA,2017,49,26.66095238095238,32.362857142857145,75.37,30.226666666666667,19.698571428571427
BA,2017,50,25.076190476190476,29.610476190476188,82.42190476190477,44.60333333333333,18.636190476190478
BA,2017,51,25.182380952380953,30.45095238095238,77.46380952380953,10.863333333333333,23.254761904761903
BA,2017,52,26.444166666666668,32.94083333333333,70.725,0.7633333333333333,24.80375
BA,2018,1,26.860416666666666,33.3125,72.09125,10.283333333333333,24.9775
BA,2018,2,25.371904761904762,30.527142857142856,78.46904761904761,33.876666666666665,21.783333333333335
BA,2018,3,26.029523809523806,31.927142857142858,72.63904761904762,8.6,24.318571428571428
BA,2018,4,26.15142857142857,31.9947619047619,73.61476190476189,15.8,22.874761904761904
BA,2018,5,26.810952380952383,32.92142857142857,72.50809523809524,27.23666666666667,21.230476190476192
BA,2018,6,26.24857142857143,31.535238095238096,77.56714285714285,18.71666666666667,19.57809523809524
BA,2018,7,25.65761904761905,31.04,76.19952380952381,19.63,20.82904761904762
BA,2018,8,26.529047619047617,32.38142857142857,74.88238095238094,16.233333333333334,21.62904761904762
BA,2018,9,26.568095238095236,32.74333333333333,71.66047619047619,4.513333333333334,23.796666666666663
BA,2018,10,27.791904761904764,33.58,74.70142857142856,13.016666666666666,20.134285714285713
BA,2018,11,26.854761904761904,32.25333333333334,78.35761904761905,28.07,18.49380952380952
BA,2018,12,26.114285714285717,31.470000000000002,77.44666666666667,33.96333333333333,19.847619047619048
BA,2018,13,25.24142857142857,30.587142857142855,78.76476190476191,17.80666666666667,19.55857142857143
BA,2018,14,26.08047619047619,32.205238095238094,74.86238095238095,6.013333333333334,19.44952380952381
BA,2018,15,25.00095238095238,29.851428571428574,81.77666666666667,38.946666666666665,16.278095238095236
BA,2018,16,24.028095238095236,28.603809523809524,83.18285714285715,32.016666666666666,13.97095238095238
BA,2018,17,24.594285714285714,29.308095238095238,83.63714285714286,31.203333333333333,14.541904761904762
BA,2018,18,24.424285714285713,29.302380952380954,84.35238095238095,27.383333333333333,16.28761904761905
BA,2018,19,24.113333333333333,29.575714285714287,79.9695238095238,7.686666666666667,17.597142857142856
BA,2018,20,24.426190476190477,29.63095238095238,81.15666666666667,20.066666666666666,17.017142857142858
BA,2018,21,23.91142857142857,28.183333333333334,84.2247619047619,46.31666666666666,14.008095238095239
BA,2018,22,23.136666666666663,27.12904761904762,86.83047619047618,39.5,12.738095238095239
BA,2018,23,23.482380952380954,27.976190476190478,85.91857142857144,24.28333333333333,12.650476190476189
BA,2018,24,22.596666666666668,27.172857142857143,82.80285714285715,21.133333333333333,14.083809523809524
BA,2018,25,22.41,26.776666666666667,83.94904761904762,27.133333333333333,14.337619047619047
BA,2018,26,22.126666666666665,26.495238095238097,84.43047619047618,22.48,13.50047619047619
BA,2018,27,22.21190476190476,26.910476190476192,83.73238095238095,12.416666666666666,15.276666666666667
BA,2018,28,22.130952380952383,27.369047619047617,80.82857142857142,8.486666666666666,15.306666666666668
BA,2018,29,22.142380952380954,26.730476190476192,77.8552380952381,16.98,16.776190476190475
BA,2018,30,21.43285714285714,26.49142857142857,80.87285714285714,14.333333333333334,17.7
BA,2018,31,22.723333333333333,28.522380952380953,78.99904761904762,6.976666666666666,17.46238095238095
BA,2018,32,23.707142857142856,29.899047619047618,77.11190476190475,2.373333333333333,18.514761904761905
BA,2018,33,23.31142857142857,28.724285714285713,80.66095238095238,13.836666666666666,14.664285714285715
BA,2018,34,22.856666666666666,28.44238095238095,78.67333333333333,15.463333333333335,18.535238095238096
BA,2018,35,22.106666666666666,27.135714285714283,78.70476190476191,28.330000000000002,18.00952380952381
BA,2018,36,23.306190476190476,29.11952380952381,78.0847619047619,17.186666666666664,17.411428571428573
BA,2018,37,22.95809523809524,29.003809523809526,76.65714285714286,10.67,19.53380952380952
BA,2018,38,25.06904761904762,31.39095238095238,73.50142857142858,0.6466666666666666,20.54904761904762
BA,2018,39,24.881904761904764,31.22,73.1704761904762,1.853333333333333,23.50857142857143
BA,2018,40,24.91904761904762,31.08809523809524,71.31523809523809,0.8866666666666666,21.824761904761903
BA,2018,41,25.09857142857143,31.526190476190475,69.93142857142857,4.116666666666666,23.438095238095237
BA,2018,42,25.887619047619047,31.33809523809524,73.72809523809524,23.75,18.74380952380952
BA,2018,43,25.547619047619044,31.23190476190476,76.73190476190476,16.12,16.85857142857143
BA,2018,44,26.034761904761904,32.01285714285714,74.91047619047619,20.5,18.376666666666665
BA,2018,45,24.958095238095236,29.859523809523807,79.87714285714286,53.83,16.722857142857144
BA,2018,46,25.677142857142858,30.99142857142857,76.05285714285715,9.27,20.006666666666668
BA,2018,47,25.580000000000002,31.05761904761905,74.29809523809524,11.35,20.537142857142857
BA,2018,48,24.777619047619048,29.53809523809524,82.43285714285715,59.97333333333333,16.93952380952381
BA,2018,49,25.375238095238096,29.487619047619045,86.31380952380952,68.21666666666667,19.208571428571428
BA,2018,50,24.837142857142858,29.49904761904762,81.00285714285714,29.46666666666667,21.78047619047619
BA,2018,51,25.504285714285714,31.67142857142857,73.1447619047619,0.23,25.638571428571428
BA,2018,52,26.560000000000002,32.537142857142854,71.9595238095238,2.0266666666666664,21.99142857142857
BA,2019,1,26.572916666666664,32.70166666666667,72.48833333333333,12.436666666666667,25.502083333333335
BA,2019,2,25.96904761904762,31.609999999999996,72.83952380952381,7.8566666666666665,22.98095238095238
BA,2019,3,26.253333333333334,32.34190476190476,72.0904761904762,5.29,24.383809523809525
BA,2019,4,26.545238095238094,32.71476190476191,72.56523809523809,5.803333333333333,26.037142857142857
BA,2019,5,26.60047619047619,32.3147619047619,74.76428571428572,11.516666666666666,24.501428571428573
BA,2019,6,27.616666666666667,33.65952380952381,69.47142857142856,2.1766666666666667,24.83761904761905
BA,2019,7,28.057142857142857,34.57952380952381,69.92238095238096,17.866666666666667,23.553809523809523
BA,2019,8,27.804285714285715,34.04666666666667,73.66285714285713,16.223333333333333,23.745714285714286
BA,2019,9,27.718095238095238,33.29238095238095,73.39999999999999,4.65,24.092857142857145
BA,2019,10,27.099047619047617,32.97857142857143,74.11380952380952,10.616666666666667,22.979047619047616
BA,2019,11,27.695714285714285,34.308571428571426,70.17238095238095,2.87,24.05666666666667
BA,2019,12,27.465714285714284,32.22952380952381,81.07142857142857,57.57000000000001,16.8
BA,2019,13,26.36190476190476,31.42095238095238,79.96571428571428,23.259999999999998,18.593333333333334
BA,2019,14,26.891428571428573,32.36142857142857,78.2304761904762,15.603333333333333,20.199047619047622
BA,2019,15,26.57809523809524,31.61761904761905,81.48428571428572,38.35333333333333,18.19095238095238
BA,2019,16,26.915714285714284,32.59619047619048,78.48095238095239,9.73,19.946666666666665
BA,2019,17,26.19952380952381,31.485238095238095,77.06714285714285,14.086666666666668,19.49904761904762
BA,2019,18,26.85,32.78523809523809,76.91571428571429,13.513333333333334,18.49857142857143
BA,2019,19,25.774761904761906,30.986666666666668,80.84857142857143,27.979999999999997,15.782857142857141
BA,2019,20,25.793809523809525,30.86190476190476,80.44857142857143,8.973333333333333,15.976666666666665
BA,2019,21,26.023809523809522,31.64761904761905,78.35190476190476,6.636666666666667,17.63047619047619
BA,2019,22,25.37761904761905,30.815238095238094,77.96809523809523,8.853333333333333,16.506666666666668
BA,2019,23,23.99238095238095,29.39428571428571,75.8504761904762,14.17,14.477619047619047
BA,2019,24,23.764285714285712,28.198571428571427,80.50761904761904,30.340000000000003,14.174285714285714
BA,2019,25,23.283333333333335,28.114761904761906,81.5047619047619,20.543333333333333,12.906666666666666
BA,2019,26,23.373809523809523,28.123809523809523,79.9847619047619,22.406666666666666,15.183333333333334
BA,2019,27,24.699047619047622,30.401904761904763,78.63666666666667,10.456666666666667,16.237142857142857
BA,2019,28,22.37857142857143,27.74238095238095,75.60619047619048,4.710000000000001,15.475714285714286
BA,2019,29,22.09619047619048,27.399047619047618,76.05333333333333,21.14333333333333,15.753333333333332
BA,2019,30,22.286190476190477,26.616666666666667,81.29714285714286,32.806666666666665,15.180000000000001
BA,2019,31,22.412857142857142,27.872380952380954,80.59666666666668,14.486666666666666,16.438095238095237
BA,2019,32,22.67190476190476,27.232857142857142,80.05333333333333,36.75666666666667,15.962380952380952
BA,2019,33,22.05047619047619,26.458095238095236,82.67238095238096,43.016666666666666,15.257619047619047
BA,2019,34,22.74857142857143,28.004285714285714,81.22285714285714,6.6466666666666665,17.46857142857143
BA,2019,35,22.016190476190474,27.369047619047617,79.6595238095238,14.783333333333333,17.06047619047619
BA,2019,36,23.28952380952381,28.689523809523813,80.57857142857142,27.26333333333333,16.473809523809525
BA,2019,37,23.548571428571428,29.342380952380953,79.07857142857142,14.573333333333334,17.95809523809524
BA,2019,38,23.80761904761905,29.944761904761908,74.37285714285714,4.74,21.422857142857143
BA,2019,39,24.058095238095238,29.583333333333336,78.71714285714286,22.123333333333335,18.304285714285715
BA,2019,40,24.23952380952381,29.882380952380952,77.85857142857142,18.56,18.532380952380954
BA,2019,41,24.273333333333333,30.00857142857143,76.14857142857143,14.683333333333334,19.701428571428572
BA,2019,42,25.04047619047619,31.648571428571426,71.28809523809524,1.07,24.342857142857145
BA,2019,43,26.383809523809525,32.690000000000005,72.09333333333333,8.653333333333334,22.232857142857142
BA,2019,44,25.843333333333334,32.00333333333334,72.91714285714286,6.586666666666666,22.889999999999997
BA,2019,45,26.63952380952381,33.303333333333335,68.92,0.51,26.048571428571428
BA,2019,46,26.553809523809523,32.69,69.60190476190476,1.34,24.17809523809524
BA,2019,47,26.721904761904764,33.11333333333333,69.01761904761905,5.926666666666667,23.598095238095237
BA,2019,48,26.363333333333333,32.126666666666665,75.17619047619048,21.84333333333333,18.944285714285716
